score,review,date
2.9,Terrifierテリファーハロウィンパーティー帰りタラ&ドーンが出会ったピエロ姿の男タラを気に入り会う人々殺しながら追っかけて来る逃げ惑うタラストーリーは予想通りただ1つこのピエロがtrance genderだったのが意外で新鮮あの歩き方は変でキモイ。怖いよりグロい。ていうか怖くなくて昔のスプラッター。始終プルプルしてる🤣ラストはハンニバルのGary似💕lyraのブログもよろしく👠 https://lyra4m.com/👠 https://lyriclyra.com/#Terrifier#terrifer#テリファー#horror#ホラー#psychokiller#serialkiller,2022/11/14
3.0,キチガイピエロ🤡の惨殺事件テリファー！名前からしてキチガイパリピの姉さん宙吊りからの胴体真っ二つ被害者は皆間抜け妹・反撃のチャンス有るもトドメ刺さず姉・同上禿・同上警察官👮‍♀️突入発砲💥テリファーご遺体入れ替え作戦大成功何だかよく分からない・・・,2022/11/14
3.0,ハロウィンの夜、若い女性がピエロメイクの不気味な人に命を狙われてしまうというお話激キモでした。ゴア描写は少し安っぽさを感じなくもないのですが、それを差し引いてもグロい、キモイ犯人がとにかく不気味でキモくて…これ以外の感想が出てきません…序盤は友達にちょっと腹が立ってしまいましたが、それを凌駕するほどのキモシーンの連続正当防衛でもっとやってもいいだろ！なんて思うこともちらほら終わり方に関しては、はてなが出てきましたがなんと2があるではないですか機会があれば見たいなと思います。決していい気分になることがないのは言わずもがなの映画でした。,2022/11/14
3.7,ホラー映画としてはシンプルにびっくりするしグロいしで良作だと思う。ただグロすぎ、、体調悪くなるのでお気をつけて、、。真っ二つのとこであぁ、、ってなった、、。復活ピエロこわすぎ🤡,2022/11/14
2.9,ストーリー性はなし。ただ気持ち悪くてよかった◎ ピエロの仕草と表情キモすぎ夢に出てきそう。おい、そこはぶち殺しとけばよかったやろってシーンが多かった。つっこみどろころ多いけど、こわっ！ってなったとこもあってよかったですな,2022/11/14
4.0,強火ゴアのスプラッター映画としては満点に近いと思うけど、人を殺すに至る背景とかテリファー自体が何者でどういった人物かという描写が全く無いからよく分からんストーリー性は無いしそういった、内容を求めて見る映画では無いのだなと。しかし、テリファーのあの顔が映画見終わった後も思い出してしまうくらい印象的で良いスプラッターホラー映画やと思う,2022/11/14
3.6,日曜の夜はこういうクソしょうもない映画を見るに限るわ！ネタバレも何もないしグロ演出全部乗せみたいなジャンク飯絶対に見るか絶対に見ないか別れる作品,2022/11/13
3.4,2022年鑑賞78作目物語性とか無視してテリファー(恐ろしい)に徹した作品。グリーンインフェルノなど見て耐性のある人は楽しめると思う。あの、、、女性になりきるシーンは悪魔のいけにえのレザーフェイスをオマージュしたのかな？？と思った。不条理な恐怖をガンガンぶつけられたって感じ。もう少しでも物語が欲しかったな,2022/11/13
3.3,久々にスプラッター見たが、やっぱ怖くて、一時停止をしながら、気持ちを整えながら見たｗレンタル店のＤＶＤのジャケットでは、「ギコギコしちゃうぞ」と、怖い宣伝文句が書いていたが、作品の中ではまさしくギコギコしていて、これはR１５はなく、R18な作品だなと感じた。ギコギコシーンに関して、ホラー映画という娯楽の中で作り物というのがわかっているが、自分にはけっこうきつかった。ホラー映画はもう見なくてもいいかなと思いつつも、また何かしら見るんだろうな 。結局このピエロ野郎は何者だったのか。ふざけたピエロ顔で、インスタ映えしそうな殺しをしにやってくる。,2022/11/13
3.0,よく見るピエロだったんで視聴結構グロ多めピエロ事態は結構弱い雑魚系のお方,2022/11/13
0.0,ああ股無理股無理あああああああんな切れんよ普通って思わんと無理,2022/11/13
1.9,エログロ好きにはオススメ。自分は最後まで観るのが苦しかったです…,2022/11/13
3.6,グロい！今までみた映画の中でもトップクラスにグロい！でもとてもおもしろかった,2022/11/13
3.7,異色の問題作。公開が2016年なのにも関わらず、1990年代のような映像の作り方はあえてなのか、狙ってるのか。そのあまりのゴア表現に各国で物議をかもしていた本作ですが、個人的な感想としては「スプラッターコメディ」に近い。人なのかどうかすらわからない気味の悪いピエロがあの手この手で被害者一行をいたぶり、血が噴き出して内臓が飛び出る！というスプラッターの要素を強く持ちつつ、至る所に「いやそうはならんやろ！(笑)」ってシーンもたくさんあり、客観的にツッコみたくなる、その塩梅がちょうどいいかもしれない。マーターズやホステルのように単にゴアに振り切って悲惨なシーンをとくとくと見せられ、見終わってから気分が暗くなるスプラッターも最高ですが、テリファーのグロ→笑い→グロ→笑いのローテーションが個人的にはハマった。続編の日本公開が待ち遠しい1本。,2022/11/13
2.9,とりあえずグロいわねってかんじ結構テンポいいほうだと思う〜でも最後のはどういう事？色々考察読みまーす,2022/11/13
3.0,とにかくグロを楽しむ映画って感じでした。所々指の隙間から観るようなシーンがあったけど、豪快すぎて現実感が薄いのもあってどうにか観れました。とはいえ、ストーリーを楽しむものじゃないとわかりつつも、落ちてる工具で鍵を壊さないのとか、動きを止めるまで反撃しないとか、いちいち大きな声を出すのとか、ツッコミどころが沢山あってモヤモヤ。,2022/11/13
3.6,ピエロが終始無言で、殺しの最中もピエロだし、刺されても切られてもピエロなのが怖かったし良かった。死んでるはずの自殺の仕方だったのに生きてるのはこいつ、もしかしたら人ならざるもの的ななにかなのかな？ピエロが無言な代わりに、動きに合わせて効果音を入れてきてたのが映画だからできる演出で、それがピエロだからこその怖さを引き立ててた気がする。動かない怖さもあるんやな…グロかった…,2022/11/13
