score,review,date
3.8,自分も映画の中に没入した感じになっているのか、観ていると謎の解放感がある。特にえげつない大技を決めまくるんじゃなくて、小気味いい走りをしているところが、観ている人も一緒に走ってるような気分にさせてくれるのかなと思ったり。青春物で不安定な様がリアル感あっていいと思う。そんでもって音楽がいいよな～。ウィル・スミスの息子の家は落ち着かないと思う。,2022/06/15
4.0,ハーモニカでラップするシーン良かった笑笑頭で考えても上手くいかないこともあるし言葉以外で共有する気持ちの方が真っ直ぐだったりするもんだ🤜🏿🤛🏻,2022/06/07
2.5,"女子スケートボーダーたちの日常、友情、そして恋…。実在のスケボーチーム主演の青春ドラマ。居心地の良い場所にすぐに群れ、仲間内のルールには厳しいのに社会のルールは守れない。それが青春といえばそうなんだけど…。ロングアイランド公園。スケボー禁止。女子スケボーチーム""スケート・キッチン""。LESスケートパーク。生理と恋愛事情。スマホとSNSとハッパ。「私が悪いの」「なら謝れば？」「簡単じゃない」",2022/06/04
3.3,青春🎬ストーリーはニューヨーク郊外を舞台にスケーターとして生きる主人公たちの日常・10代の悩み・青春・友情・性について描かれていました。今作で主人公を演じたのは、実際にニューヨークを拠点に活動するスケートチーム「スケート・キッチン」のメンバーを起用した事で話題となりました。作品は主人公たちの日常を軸に価値観の違い・アイデンティティ・生物学的社会学的な性について描かれていました。若さ故の脆さ・危うさ・青さが沢山詰まった作品でした。これまで暗さや危なさがイメージされるストリートカルチャーですが、今回のオリンピックでの活躍をきっかけにスケートをはじめとするストリートカルチャーに光が当たる様になりました。個人的にはストリートカルチャーがとても好きですが、日本ではまだまだ完全には受け入れられていません。また一部の害悪な人たちによる迷惑行為などにより根付きはじめたものを壊さない事を願うばかりです。,2022/06/03
3.8,可愛い〜全員まとめて可愛い。ジェイデンスミス出演しててテンション上がった。好きな相手が友達の元カレって知った時の気まずさ、こちらにも十分伝わりました。やっぱ群れって色々生きづらいわね…後お気に入りのシーンは二度とここでスケボーするなって怒られて、もうしないと言った後にすぐスケボー走らせるシーン(笑)みんなでわー！って逃げるのはスケボー映画の定番になってる😂きっとそれも楽しいのよね(捕まらなければ),2022/05/24
3.6,1人の少女がスケートボードを通じて居場所や仲間を見つけていくというスケーター映画。すごく自然でかっこよくておしゃれな青春映画。日常的でリアル。スケートキッチンの女の子たちのファッションやスタイルも個性あってカッコよくて良かった。スケートシーンが多いのも魅力的。,2022/05/23
0.0,いろんなことを思ったがなんか気持ちよくて忘れたま、見てよかった！,2022/05/15
5.0,『恋せよ乙女、小さくても漕ぎ続けよ乙女！』《あらすじ》これが長編劇映画デビューとなるクリスタル・モーゼル監督が、実際にニューヨークを拠点に活動するガールズ・スケボー・チームスケート・キッチンのメンバーを起用して撮り上げた青春映画。主演はスケート・キッチンのリーダー、ラシェル・ヴィンバーグ。ニューヨーク郊外に暮らす孤独な17歳の少女、カミーユ。スケートボードに夢中の彼女だったが、ある日ケガをしてしまい、母親にスケボーを禁止される。それにもかかわらずカミーユは、スケート・キッチンという女の子だけのスケボー・チームの存在を知り、その仲間入りをしたことで母親との溝は深まるばかり。それでもチームの仲間たちと大好きなスケボーを通じて友情を育んでいく。そんな中、ちょっとミステリアスなスケートボーダーのデヴォンと出会い、恋に落ちるカミーユだったが...。《感想》少女の等身大の日常を、そのままくりとったよーな映画。映画に出てくる揉め事も、母親と揉めたり、友達が出来たけど、始めのうちは居心地が悪くて、それでも仲良くやっていって、、、それでもケンカしちゃったり。みたいな平凡的な出来事ばかり。しかし、一つ一つの出来事を通して、少女は大人への階段を確実に登っていくんです。なので彼女達が成長すれば、するほどいつか無くなってしまう。めちゃくちゃスペシャルな時間なんだよなー。うーーんエモい！笑そして、彼女達は逞しい！ニューヨークを背負って、スケボーしている自分達に誇りを持っていて、自分達を何者かに押し上げようとしている様は、普通にカッコ良い！！！笑ずっと。どの場面もオシャレな構図で、よく出来ていて素晴らしかったです！！！！,2022/05/15
0.0,スケーターの日常を映しながらも一人の少女の性の成長を描いた今作。疾走感あるシーンが多くて、カメラワークが没入感あって良かった。スケボーやりたくなった。,2022/05/13
0.0,「分かりました。もうやりません」からのやっちゃうシーン最高～～ロックンロールじゃんあとハーモニカとボイパとラップでも仲違いのシーンは観ててしんどかった 海外って相手をディスるとき必ず相手の母親を馬鹿にするのは何なんだろアイデンティティの否定？,2022/05/11
