score,review,date
4.5,ただ実直に生きた主人公。時代が移ろいゆくなか、ただその流れに身を任せながら現実をひたすら実直に生きた主人公だった。何もかもが変わっていく中で変わらずジェニーを思い、愛し続けた一途な主人公だと感じた。ジェニーは変わりゆく流れに翻弄され廃れ命を捨てようとしたけど、そのあとフォレストに会いに行ったのは、彼女の中にも大きさ種類の違いはあれど、変わらずに彼の存在があったのかなと思う。ただ、彼のもとを去ったのは彼からプロポーズされ変わりたいと思う中で彼から離れ自分の力で人生を建て直したかったのかなと思った。フォレストと再会後、ジェニーの実家に寄った時、彼女が石を投げた理由はハンディキャップはあるにしろ、彼には教えてくれ、励まされ支えてくれる母がいる一方で、飲んだくれの描写はなかったにしろ乱暴者を思わせる父親。途中おばあさんに預けられるとはいえ、ずっとフォレストと自分の違いを引け目なのかなんなのか、心の中にはあったと思う。そんな彼女の思いを表しているシーンなのかなと考えてみたりする。最初と最後の羽は個人解釈だと、どんな時代であろうと真っ白に（素直、ひたむきに）大事なもの（彼にとってはジェニー）を思い、ただ自分を生きてきた彼を暗示してるのかな。もちろん都合のいい内容とも感じられるけど、障害を持った主人公の成功物語ではなくて、今ある現実と今置かれている状況をどう選択、対処していくかを考えさせられるそんな映画だった。,2022/11/09
0.0,運が良すぎるだろう。なんだか自分自身の意思を感じない。都合の良い脚本は僕は苦手だ。,2022/11/09
4.0,発達障害を持つ主人公。素直さと一生懸命が心を打つ作品。誰からも好かれる素直さが大事！,2022/11/09
4.5,めちゃめちゃ面白かった。知能指数が少し足りないフォレスト・ガンプのひたむきな一生。映像は古いけど今でも色褪せない魅力が詰まった作品でした。ダン中尉やお母さんが素晴らしかった。ハーレイ・ジョエル・オスメントくん出てるよね！？,2022/11/09
4.7,ずっと観たかった作品が学校の授業中観れた‼️若い頃のトム・ハンクスが色んな人生を歩む物語！途中笑う場面もありながら、純粋なフォレストガンプがすごい好きになった！別のトム・ハンクスの映画も観たい〜,2022/11/09
4.2,何度目の鑑賞だろう。歳を取れば取るほど、この作品の味わい深さが分かるような気がする(*´꒳`*)フォレストの歩む人生はアメリカ史とリンクして、その出会いはフォレストにも相手にも人生に大きな意味を与える。「一期一会」という言葉はこの映画で初めて知ったんだっけ。人生を彩る数々の名言も素敵な作品。終盤のあの子がハーレイ少年だったことに驚いた。ババ・ガンプ・シュリンプで一杯やりたい気分。,2022/11/08
3.8,ロバートゼメキスの脚本だいすきトムハンクスの演技もだいすき,2022/11/08
4.4,チョコレート箱みたいな人生での偶然の出会いを楽しんでいきたいと思った,2022/11/08
4.3,フォレストの優しさや誠実さが、いろんな人を助けて、そしてフォレストも彼らから助けられるあったかい人間の連鎖……。とてもあったかい……。最近「優しさとか誠実さなんかいらなくない？」と思うことがありましたが、この映画とフォレストを観て思い直しました。優しさ、大切。ジェニーについてはいろいろ思うところありますが、最後鳥が飛んでいったのが印象的でした。音楽も当時の曲が多くて嬉しかったです。,2022/11/08
4.0,名作をついに鑑賞。フォレストの母親みたいに、知的で強い、そんな母親になりたいね。知能遅れのフォレストを特別扱いするのではなく、普通の子と変わらずに接する母親の教育が、フォレストの人生を更に輝かせた。,2022/11/08
